id,performance_id,element_index,element_name,base_value,goe,panel_score,judges_scores,is_bonus
587,59,4,FCSp3,2.8,0.2,3.0,"0,1,2,2,1,1,0,0,0",False
588,59,5,3A,8.8,1.83,10.63,"2,2,3,3,3,2,2,2,2",True
589,59,6,StSq2,2.6,0.52,3.12,"2,2,2,2,2,2,2,2,2",False
590,59,7,CCoSp4,3.5,0.7,4.2,"2,2,2,3,2,2,2,2,2",False
591,60,1,4Lzq+3T,15.7,-4.6,11.1,"-4,-4,-4,-4,-4,-4,-4,-4,-4",False
592,60,2,4Lo,10.5,1.35,11.85,"1,2,3,2,1,1,1,1,1",False
593,60,3,3A,8.8,1.83,10.63,"2,2,3,2,2,2,2,3,3",True
594,60,4,FSSp4,3.0,0.81,3.81,"3,3,3,3,3,2,2,2,4",False
595,60,5,StSq3,3.3,0.85,4.15,"2,3,4,3,3,2,2,2,3",False
596,60,6,CCSp4,3.2,0.46,3.66,"1,1,3,0,3,0,2,2,1",False
597,60,7,CCoSp4,3.5,1.05,4.55,"1,3,3,3,4,2,3,3,4",False
598,61,1,4Lz<+3T,13.4,-1.31,12.09,"-2,-1,-1,-1,-2,-2,-1,-2,0",False
599,61,2,3A,8.0,2.4,10.4,"3,3,3,3,3,3,2,3,3",False
600,61,3,CCoSp3,3.0,0.39,3.39,"1,0,2,1,1,2,2,1,1",False
601,61,4,4T,10.45,2.71,13.16,"3,2,2,3,3,3,3,3,3",True
602,61,5,FCSp3,2.8,-0.32,2.48,"-1,-2,0,-2,1,-2,-1,-1,-1",False
603,61,6,StSq2,2.6,0.59,3.19,"3,2,2,3,3,2,2,2,2",False
604,61,7,CSSp4,3.0,0.17,3.17,"0,2,2,1,0,1,1,-1,-1",False
605,62,1,4T+3T,13.7,2.44,16.14,"2,3,3,3,3,3,2,2,2",False
606,62,2,4Sq,9.7,-1.66,8.04,"-1,-2,0,-1,-2,-2,-2,-2,-2",False
607,62,3,FCSp3,2.8,-0.12,2.68,"0,-1,-2,1,1,0,-2,-1,0",False
608,62,4,3A,8.8,1.37,10.17,"2,2,3,1,2,2,2,1,1",True
609,62,5,CSSp4,3.0,0.81,3.81,"3,3,3,3,3,2,3,2,2",False
610,62,6,StSq2,2.6,0.67,3.27,"3,3,3,3,4,2,2,2,2",False
611,62,7,CCoSp3,3.0,-0.04,2.96,"0,0,0,0,1,0,0,-1,-1",False
612,63,1,4T,9.5,1.63,11.13,"1,2,1,2,2,1,2,2,2",False
613,63,2,3A,8.0,1.14,9.14,"2,1,2,2,2,0,0,1,2",False
614,63,3,FCSp4,3.2,0.59,3.79,"1,3,2,3,2,1,1,2,2",False
615,63,4,3Lz+3T,11.11,1.18,12.29,"1,2,2,2,3,1,2,2,3",True
616,63,5,CCoSp4,3.5,0.65,4.15,"2,3,2,2,2,1,1,2,2",False
617,63,6,StSq3,3.3,0.38,3.68,"1,2,2,1,1,1,1,1,1",False
618,63,7,CSSp4,3.0,0.73,3.73,"3,3,3,2,3,1,2,2,2",False
619,64,1,4T,9.5,1.76,11.26,"2,2,3,2,3,1,1,2,1",False
620,64,2,3Aq,8.0,-1.37,6.63,"-1,-2,-2,-2,-1,-2,-2,-2,-1",False
621,64,3,FCSp3,2.8,0.32,3.12,"1,2,1,1,2,1,1,1,1",False
622,64,4,3Lz+3T,11.11,0.93,12.04,"1,1,2,2,2,1,1,2,2",True
623,64,5,StSq3,3.3,0.8,4.1,"2,2,3,3,3,2,2,3,2",False
624,64,6,CSSp2,2.3,-0.07,2.23,"1,-1,1,1,1,-1,-2,-1,-3",False
625,64,7,CCoSp3V,2.25,-0.03,2.22,"0,-1,-2,0,1,1,0,0,-1",False
626,65,1,4S,9.7,-2.63,7.07,"-3,-2,-3,-3,-3,-3,-3,-2,-2",False
627,65,2,1T*+COMBO*,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
628,65,3,FCSp4,3.2,0.59,3.79,"1,2,2,2,1,2,2,2,2",False
629,65,4,3A,8.8,1.03,9.83,"2,1,1,2,0,1,1,2,1",True
630,65,5,CSSp4,3.0,0.34,3.34,"3,2,2,2,2,0,0,-2,0",False
631,65,6,StSq4,3.9,1.39,5.29,"4,4,3,4,4,3,3,3,4",False
632,65,7,CCoSp4,3.5,1.1,4.6,"4,3,3,4,3,3,3,2,3",False
633,66,1,4T,9.5,0.41,9.91,"-1,0,2,1,2,0,0,0,0",False
634,66,2,3A,8.0,-0.8,7.2,"-1,-1,-1,0,-1,-1,-1,-1,-2",False
635,66,3,FCSp4,3.2,0.41,3.61,"0,2,2,2,2,1,1,0,1",False
636,66,4,3F+3T,10.45,-1.59,8.86,"1,-3,-3,-3,-3,-3,-3,-3,-3",True
637,66,5,CSSp2,2.3,0.33,2.63,"1,2,3,2,3,0,0,-1,2",False
638,66,6,StSq2,2.6,0.22,2.82,"0,2,2,1,-1,1,1,0,1",False
639,66,7,CCoSp4,3.5,0.25,3.75,"0,1,0,2,2,1,1,0,0",False
640,67,1,3F,5.3,0.91,6.21,"2,1,1,2,3,1,2,2,2",False
641,67,2,3A,8.0,1.49,9.49,"1,2,2,2,3,1,2,2,2",False
642,67,3,FCSp3,2.8,0.6,3.4,"2,2,2,3,3,1,2,2,2",False
643,67,4,3Lz+3TqFq,11.11,-2.95,8.16,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
644,67,5,CSSp3,2.6,-0.45,2.15,"0,0,-1,-2,-2,-1,-3,-3,-3",False
645,67,6,StSq2,2.6,0.33,2.93,"1,1,2,3,2,0,1,1,1",False
646,67,7,CCoSp3,3.0,0.3,3.3,"1,1,2,1,1,1,0,1,1",False
647,68,1,4SF,9.7,-4.85,4.85,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
648,68,2,4T+3T,13.7,0.41,14.11,"1,1,0,0,2,0,0,0,1",False
649,68,3,3A,8.0,-0.69,7.31,"-1,-1,-1,0,-1,0,-1,-1,-1",False
650,68,4,CCoSp3,3.0,0.13,3.13,"1,0,-1,1,1,1,0,0,0",False
651,68,5,FCSp3,2.8,-0.12,2.68,"-1,1,-1,0,1,0,-1,-1,-1",False
652,68,6,StSq2,2.6,0.04,2.64,"0,1,0,0,1,0,0,0,0",False
653,68,7,CSSp2,2.3,-0.1,2.2,"0,1,0,0,0,-1,-1,-1,-2",False
654,69,1,3F,5.3,1.14,6.44,"2,2,2,2,2,3,2,2,3",False
655,69,2,3Lz+COMBO,5.9,-2.95,2.95,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
656,69,3,CCSp3,2.8,-0.56,2.24,"-2,-2,0,-2,-1,-2,-2,-4,-3",False
657,69,4,3AF,8.8,-4.0,4.8,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
658,69,5,StSq4,3.9,1.0,4.9,"0,3,3,2,2,3,2,3,3",False
659,69,6,CCoSp4,3.5,-0.1,3.4,"-1,0,3,-1,-1,1,0,0,-1",False
660,69,7,FSSp4,3.0,0.73,3.73,"2,2,3,3,2,2,2,3,3",False
661,70,1,2T+3T,5.5,0.24,5.74,"1,1,1,1,1,-1,0,0,0",False
662,70,2,2Lz**,0.0,0.0,0.0,"-,-,-,-,-,-,-,-,-",False
663,70,3,CCSp4,3.2,0.23,3.43,"0,1,2,1,2,1,0,0,0",False
664,70,4,3A,8.8,-1.6,7.2,"-2,-2,-2,-2,-2,-3,-2,-2,-1",True
665,70,5,CCoSp4,3.5,0.55,4.05,"0,2,2,2,2,1,2,1,1",False
666,70,6,StSq4,3.9,0.17,4.07,"0,1,-2,1,0,-1,2,2,0",False
667,70,7,FSSp2,2.3,0.33,2.63,"2,2,2,1,2,1,1,1,0",False
668,71,1,3A,8.0,1.83,9.83,"2,1,2,2,2,3,2,3,3",False
669,71,2,3F+3T,9.5,-1.59,7.91,"-3,-4,-3,-3,-3,-3,-3,-3,-2",False
670,71,3,3Lz+2T,7.2,0.59,7.79,"0,1,1,1,1,1,1,1,2",False
671,71,4,3S,4.3,0.8,5.1,"2,1,2,2,1,2,2,2,2",False
672,71,5,FSSp4,3.0,0.34,3.34,"1,1,1,1,1,1,2,1,2",False
673,71,6,3Lo+2A+2A+SEQ,12.65,1.12,13.77,"2,2,2,3,2,3,2,2,3",True
674,71,7,3Fq,5.83,-0.53,5.3,"-1,-1,-1,0,-1,-1,-1,-1,-1",True
675,71,8,CCoSp3,3.0,0.77,3.77,"2,3,2,2,3,2,3,3,3",False
676,71,9,3Lo,5.39,0.98,6.37,"1,1,1,2,5,2,2,3,3",True
677,71,10,StSq4,3.9,0.95,4.85,"2,2,2,2,2,3,3,3,3",False
678,71,11,ChSq1,3.0,1.29,4.29,"2,2,3,3,2,3,3,2,3",False
679,71,12,LSp3,2.4,0.55,2.95,"2,2,2,2,2,3,3,2,3",False
680,72,1,3F,5.3,1.44,6.74,"2,2,3,3,3,2,3,3,3",False
681,72,2,3Lz+3T,10.1,1.1,11.2,"1,1,2,2,2,2,2,2,3",False
682,72,3,3S,4.3,1.04,5.34,"1,2,2,2,3,3,3,2,3",False
683,72,4,CCoSp4,3.5,1.1,4.6,"2,3,3,3,4,3,4,3,3",False
684,72,5,3Lo,4.9,1.26,6.16,"2,3,2,2,3,2,3,3,3",False
685,72,6,FCSp4,3.2,1.05,4.25,"3,3,3,3,4,4,3,3,4",False
686,72,7,3Lz,6.49,-1.85,4.64,"-3,-3,-3,-3,-4,-3,-4,-3,-2",True
687,72,8,3F!+2Aq+2T+SEQ,10.89,-1.36,9.53,"-3,-2,-3,-2,-3,-3,-3,-2,-1",True
688,72,9,2A+2T,5.06,0.33,5.39,"0,1,1,1,1,1,1,1,2",True
689,72,10,StSq3,3.3,0.85,4.15,"1,2,2,3,3,3,3,2,3",False
690,72,11,ChSq1,3.0,1.14,4.14,"0,2,2,3,2,2,3,2,3",False
691,72,12,LSp3,2.4,0.75,3.15,"3,2,3,3,4,3,3,3,4",False
692,73,1,3F+3T,9.5,1.29,10.79,"1,3,2,3,2,2,2,3,3",False
693,73,2,3Lo,4.9,-0.63,4.27,"-1,-1,-1,-2,-2,-1,-1,-2,-1",False
694,73,3,3Lz,5.9,1.1,7.0,"1,0,2,2,2,2,2,2,3",False
695,73,4,3S,4.3,0.86,5.16,"1,2,2,2,2,2,2,2,2",False
696,73,5,FCSp4,3.2,0.87,4.07,"2,3,2,3,3,3,3,2,3",False
697,73,6,3Lz+2A+2T+SEQ,11.55,0.84,12.39,"1,1,1,2,2,2,1,1,3",True
698,73,7,3F<+2T,6.09,-0.79,5.3,"-2,-2,-2,-1,-2,-2,-2,-2,-1",True
699,73,8,2A,3.63,0.42,4.05,"0,1,2,2,1,1,1,1,2",True
700,73,9,StSq3,3.3,0.8,4.1,"2,2,2,3,2,3,3,2,4",False
701,73,10,ChSq1,3.0,1.0,4.0,"1,2,2,2,2,2,2,2,3",False
702,73,11,CCoSp4,3.5,0.2,3.7,"-1,-1,1,2,0,0,1,1,2",False
703,73,12,SSp3,2.1,0.48,2.58,"1,2,2,2,2,3,3,2,3",False
704,74,1,2A,3.3,0.85,4.15,"2,2,3,2,3,3,3,2,3",False
705,74,2,1Lo,0.5,-0.01,0.49,"-1,0,0,0,0,0,0,0,-1",False
706,74,3,3S,4.3,0.8,5.1,"1,2,2,2,1,2,2,2,2",False
707,74,4,3F+2T+2Lo,8.3,0.91,9.21,"1,2,2,1,2,2,1,2,2",False
708,74,5,CCoSp4,3.5,0.8,4.3,"2,3,2,3,2,2,3,2,2",False
709,74,6,3Lz+3TqFq,11.11,-2.95,8.16,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
710,74,7,3F+2A+SEQ,9.46,0.98,10.44,"2,2,2,1,1,2,2,2,2",True
711,74,8,3Lzq,6.49,-0.76,5.73,"-1,-1,-1,-1,-2,-2,-2,-1,-1",True
712,74,9,FCSp4,3.2,0.55,3.75,"1,1,2,2,1,2,2,2,2",False
713,74,10,StSq4,3.9,1.17,5.07,"3,3,3,3,3,3,3,3,3",False
714,74,11,ChSq1,3.0,1.5,4.5,"2,4,3,3,3,3,3,3,3",False
715,74,12,FCCoSp4,3.5,0.9,4.4,"3,3,2,2,3,3,3,2,2",False
716,75,1,3A+3TqFq,12.2,-4.0,8.2,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
717,75,2,3F!q,5.3,-1.29,4.01,"-3,-2,-2,-2,-3,-3,-3,-2,-2",False
718,75,3,3A<,6.4,-2.83,3.57,"-5,-4,-4,-5,-4,-5,-5,-4,-3",False
719,75,4,3Lz+2A+SEQ,9.2,1.1,10.3,"1,2,2,2,1,2,2,2,3",False
720,75,5,FSSp4,3.0,0.73,3.73,"1,3,2,2,2,2,3,3,3",False
721,75,6,ChSq1,3.0,1.0,4.0,"1,2,2,2,2,2,3,1,3",False
722,75,7,3Lz,6.49,0.76,7.25,"0,2,1,1,1,1,2,1,2",True
723,75,8,2A+1Eu+3Sq,8.91,-0.61,8.3,"-2,0,-1,-1,-1,-2,-2,-2,-1",True
724,75,9,1Lo,0.55,-0.01,0.54,"-1,0,0,-1,0,0,0,0,-1",True
725,75,10,CCoSp4,3.5,0.7,4.2,"-1,2,2,2,3,1,3,2,2",False
726,75,11,FCSp3,2.8,0.6,3.4,"1,2,2,3,3,2,2,1,3",False
727,75,12,StSq4,3.9,0.78,4.68,"0,4,1,1,2,3,2,2,3",False
728,76,1,3Lo,4.9,1.05,5.95,"2,2,2,2,2,2,3,2,3",False
729,76,2,3Lz!+3T+2T,11.4,-0.17,11.23,"-1,0,0,-1,0,0,-1,0,0",False
730,76,3,3F,5.3,1.44,6.74,"2,3,3,3,2,2,3,3,3",False
731,76,4,2A,3.3,0.8,4.1,"1,2,3,2,2,3,3,2,3",False
732,76,5,FCCoSp3,3.0,0.56,3.56,"1,1,1,2,1,3,3,2,3",False
733,76,6,3Lz<+2T,6.62,-0.81,5.81,"-2,-2,-2,-1,-2,-2,-2,-1,-1",True
734,76,7,3F+2A+SEQ,9.46,0.91,10.37,"1,1,2,2,2,2,2,1,3",True
735,76,8,3Sq,4.73,-1.47,3.26,"-4,-3,-3,-3,-4,-4,-4,-3,-3",True
736,76,9,StSq2F,2.6,-1.11,1.49,"-4,-4,-3,-5,-5,-4,-4,-4,-5",False
737,76,10,ChSq1,3.0,1.5,4.5,"3,4,2,3,3,3,3,3,3",False
738,76,11,CCoSp3,3.0,0.9,3.9,"2,3,3,3,4,3,4,3,2",False
739,76,12,LSp3F,2.4,-0.27,2.13,"2,-5,-3,-4,3,3,1,-4,-3",False
740,77,1,3F+2T,6.6,0.76,7.36,"1,1,2,1,1,1,2,2,2",False
741,77,2,3S+3T,8.5,0.68,9.18,"1,1,2,2,1,0,2,2,3",False
742,77,3,3Lo<,3.92,-0.84,3.08,"-3,-2,-2,-2,-3,-2,-2,-2,-1",False
743,77,4,2A,3.3,0.52,3.82,"1,2,2,1,1,2,2,1,2",False
744,77,5,FCCoSp4,3.5,0.2,3.7,"0,1,1,1,0,0,1,1,-1",False
745,77,6,ChSq1,3.0,0.64,3.64,"0,1,2,2,1,1,0,2,2",False
746,77,7,3F,5.83,0.98,6.81,"1,2,2,2,1,2,2,2,2",True
747,77,8,3S,4.73,0.92,5.65,"1,2,2,2,2,2,3,3,2",True
748,77,9,2A+1Eu+2F,6.16,0.05,6.21,"0,0,1,0,-1,0,0,0,1",True
749,77,10,CCoSp4,3.5,0.75,4.25,"2,1,2,2,2,2,3,3,2",False
750,77,11,StSq4,3.9,0.84,4.74,"2,2,2,2,2,2,2,3,3",False
751,77,12,LSp4,2.7,0.62,3.32,"2,2,2,2,2,3,3,3,2",False
752,78,1,3F,5.3,0.38,5.68,"1,0,0,-1,0,0,2,2,2",False
753,78,2,2A+3T,7.5,0.48,7.98,"1,1,2,-1,0,1,2,1,2",False
754,78,3,3Lo,4.9,0.84,5.74,"2,1,2,1,1,2,3,2,2",False
755,78,4,3Lz,5.9,-1.77,4.13,"-3,-3,-3,-3,-3,-3,-3,-3,-3",False
756,78,5,FCSp3,2.8,0.64,3.44,"3,2,3,1,2,2,3,2,2",False
757,78,6,3S+2T,6.16,0.74,6.9,"0,1,2,1,2,2,2,2,2",True
758,78,7,3Lz<+REP,3.63,-0.94,2.69,"-2,-2,-2,-2,-3,-2,-2,-2,-2",True
759,78,8,3S,4.73,0.74,5.47,"1,1,2,1,2,2,2,2,3",True
760,78,9,ChSq1,3.0,1.14,4.14,"2,3,2,1,3,2,2,2,3",False
761,78,10,StSq2,2.6,0.56,3.16,"2,2,2,1,2,2,3,2,3",False
762,78,11,CCoSp4,3.5,0.9,4.4,"3,2,2,2,3,3,3,3,2",False
763,78,12,LSp4,2.7,0.69,3.39,"3,2,3,3,3,3,2,2,2",False
764,79,1,3AqFq,8.0,-4.0,4.0,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
765,79,2,2A+3T,7.5,0.6,8.1,"0,2,2,2,1,1,1,1,3",False
766,79,3,1Lo,0.5,-0.04,0.46,"-2,-1,-1,-1,0,0,-1,-1,-1",False
767,79,4,FCCoSp3,3.0,0.26,3.26,"0,-1,1,1,1,1,1,1,1",False
768,79,5,2F,1.8,-0.82,0.98,"-3,-5,-3,-4,-5,-5,-5,-5,-5",False
769,79,6,3Lz+2T,7.92,0.76,8.68,"0,1,2,1,1,1,1,2,2",True
770,79,7,ChSq1,3.0,0.29,3.29,"0,1,1,1,0,1,-2,0,2",False
771,79,8,3Lz,6.49,0.76,7.25,"0,1,2,2,1,1,0,2,2",True
772,79,9,3S+2A+2T+SEQ,9.79,0.68,10.47,"1,2,2,1,2,2,1,1,2",True
773,79,10,CCoSp4,3.5,0.55,4.05,"0,1,1,1,2,2,2,2,2",False
774,79,11,StSq3,3.3,0.66,3.96,"1,2,2,2,2,2,2,2,2",False
775,79,12,SSp4,2.5,0.68,3.18,"3,3,2,2,3,2,3,3,3",False
776,80,1,3Lo<,3.92,-0.84,3.08,"-2,-2,-2,-2,-3,-2,-3,-2,-1",False
777,80,2,3Lzq+3Tq,10.1,-2.02,8.08,"-4,-3,-3,-3,-4,-3,-4,-4,-3",False
778,80,3,3F!+2T+2Lo,8.3,-0.38,7.92,"-1,-1,0,0,-1,-1,-1,-1,0",False
779,80,4,2A,3.3,0.47,3.77,"0,2,2,1,0,2,2,1,2",False
780,80,5,FCSp3,2.8,0.52,3.32,"1,2,1,2,2,2,3,2,2",False
781,80,6,FCCoSp4,3.5,0.65,4.15,"1,1,2,2,2,2,2,2,2",False
782,80,7,ChSq1,3.0,0.93,3.93,"1,2,2,2,2,2,1,3,2",False
783,80,8,2Lz+2A+SEQ,5.94,0.33,6.27,"0,1,1,1,0,0,2,2,2",True
784,80,9,"3F!<F!,<",4.66,-2.12,2.54,"-5,-5,-5,-5,-5,-5,-5,-5,-5",True
785,80,10,2S,1.43,0.04,1.47,"0,0,0,1,0,0,0,1,1",True
786,80,11,StSq4,3.9,0.78,4.68,"1,4,2,2,2,2,2,1,3",False
787,80,12,CCoSp4,3.5,0.85,4.35,"0,3,2,2,3,2,3,3,2",False
788,81,1,3FF,5.3,-2.65,2.65,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
789,81,2,3F<<+REP,1.26,-0.9,0.36,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
790,81,3,3SqFq,4.3,-2.15,2.15,"-5,-5,-5,-5,-5,-5,-5,-5,-5",False
791,81,4,FSSp4,3.0,0.73,3.73,"2,2,2,1,2,3,3,3,3",False
792,81,5,StSq3,3.3,0.57,3.87,"1,1,2,1,1,2,2,3,3",False
793,81,6,3Lo+2T,6.2,0.49,6.69,"1,1,1,1,0,1,0,2,2",False
